0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
5.801043070342490476e-26,1.647861488999999846e-01,3.274677866852182540e-02,0.000000000000000000e+00
8.054382447499036646e-03,4.246279048030009440e-01,4.404802016587742175e-01,0.000000000000000000e+00
2.046072201917737421e-01,5.971165948030008330e-01,6.791419810531367229e-01,0.000000000000000000e+00
4.317224408503012589e-01,6.714376631762314362e-01,8.840650212660938756e-01,0.000000000000000000e+00
5.479349001853029977e-01,2.831798849567665477e-01,5.505052124622726861e-01,0.000000000000000000e+00
5.739372303126397679e-01,0.000000000000000000e+00,2.740261843121991059e-01,0.000000000000000000e+00
4.620614012733592069e-01,0.000000000000000000e+00,3.536226331080984803e-02,0.000000000000000000e+00
3.388772229667536551e-01,0.000000000000000000e+00,5.233476330273607001e-03,1.154515259742460270e-06
2.727965144433472378e-01,0.000000000000000000e+00,5.233476330273607001e-03,2.089672620133851824e-06
2.000662522500437079e-01,0.000000000000000000e+00,5.233476330273607001e-03,3.170074683510561501e-06
1.610836138136478857e-01,0.000000000000000000e+00,0.000000000000000000e+00,3.722275752006618767e-06
1.181371212911262458e-01,0.000000000000000000e+00,0.000000000000000000e+00,2.713539023212824798e-06
9.511820328223989651e-02,0.000000000000000000e+00,0.000000000000000000e+00,2.197966608802387917e-06
6.975858042968451078e-02,0.000000000000000000e+00,0.000000000000000000e+00,1.602317657816940714e-06
4.811177586460505667e-02,0.000000000000000000e+00,0.000000000000000000e+00,1.297877302831721906e-06
2.383012583637389437e-02,0.000000000000000000e+00,0.000000000000000000e+00,9.461525537643253500e-07
1.104659257456392166e-02,0.000000000000000000e+00,0.000000000000000000e+00,7.663835685491034912e-07
7.593801811466635706e-04,1.667718169966657393e-02,0.000000000000000000e+00,5.586936214722965599e-07
3.649183652165431972e-04,1.667718169966657393e-02,1.094189891315123890e-02,3.854070747527515447e-07
1.633061107401043946e-04,4.304672100000000307e-02,1.094189891315123890e-02,1.852063912242912670e-07
2.139646162841658852e-10,9.087641099999999028e-02,2.947210080166964147e-02,1.323606181531201758e-04
1.558936797421972930e-10,1.803537032571000120e-01,6.635989188851841580e-02,2.851002924253187598e-04
1.262145736227424261e-10,1.803537032571000120e-01,7.070648245496101436e-02,3.632089725993765342e-04
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,3.338047057493906400e-02
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,2.433436304913057929e-02
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.971083406979576985e-02
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.436919803688111591e-02
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.163905040987370416e-02
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,8.484867748797930015e-03
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,6.872707542442824634e-03
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,5.010108043074549232e-03
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,4.058120380131743921e-03
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,2.958309335833266256e-03
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,2.396230562024945741e-03
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.746852079716185602e-03
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.414950184570110386e-03
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.031498684551610326e-03
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,7.647395583153526744e-04
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,3.671786115952307993e-04
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.639824243988966305e-04
2.554683694788844259e-36,0.000000000000000000e+00,0.000000000000000000e+00,9.500418312305809256e-10
6.923192812877755402e-36,0.000000000000000000e+00,0.000000000000000000e+00,6.040443645639933270e-10
1.197020037346566345e-35,0.000000000000000000e+00,0.000000000000000000e+00,2.043080369828550155e-10
1.197020037346566345e-35,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
5.047007560587883327e-36,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
1.508515174935864422e-36,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
0.000000000000000000e+00,0.000000000000000000e+00,1.500946352969991654e-02,0.000000000000000000e+00
9.293868612568169940e-28,0.000000000000000000e+00,1.500946352969991654e-02,0.000000000000000000e+00
2.003122176596207977e-27,5.314409999999999967e-02,1.500946352969991654e-02,0.000000000000000000e+00
9.838734966931073849e-26,5.314409999999999967e-02,1.500946352969991654e-02,0.000000000000000000e+00
6.804685749840271311e-10,0.000000000000000000e+00,0.000000000000000000e+00,1.878729476942463176e-11
4.960615911633558003e-10,0.000000000000000000e+00,0.000000000000000000e+00,1.369593788691055454e-11
4.018098888423181920e-10,0.000000000000000000e+00,0.000000000000000000e+00,1.740747249689132538e-11
2.929194089660499967e-10,0.000000000000000000e+00,0.000000000000000000e+00,1.538170422648638883e-11
2.372647212625004890e-10,0.000000000000000000e+00,0.000000000000000000e+00,1.245918042345397447e-11
1.729659818003628466e-10,0.000000000000000000e+00,0.000000000000000000e+00,9.082742528697946444e-12
1.401024452582938887e-10,0.000000000000000000e+00,0.000000000000000000e+00,9.445676353040992388e-11
1.021346825932962527e-10,0.000000000000000000e+00,0.000000000000000000e+00,3.048992816563344125e-10
8.272909290056996430e-11,0.000000000000000000e+00,0.000000000000000000e+00,4.124579280977438319e-10
6.030950872451550121e-11,0.000000000000000000e+00,0.000000000000000000e+00,4.496223885437565358e-10
4.885070206685755417e-11,0.000000000000000000e+00,0.000000000000000000e+00,3.641934087224549596e-10
2.560614004590983967e-11,0.000000000000000000e+00,0.000000000000000000e+00,2.710000002654950335e-01
1.372568142774941078e-11,0.000000000000000000e+00,0.000000000000000000e+00,4.095100002150495744e-01
3.089036895439323618e-34,0.000000000000000000e+00,0.000000000000000000e+00,5.695327901567699413e-01
2.502119885305852024e-34,0.000000000000000000e+00,0.000000000000000000e+00,4.613215600269836014e-01
1.824045396387965989e-34,0.000000000000000000e+00,0.000000000000000000e+00,3.363034172596710003e-01
1.477476771074252481e-34,0.000000000000000000e+00,0.000000000000000000e+00,2.724057679803335574e-01
1.077080566113129992e-34,0.000000000000000000e+00,0.000000000000000000e+00,1.985838048576631654e-01
8.724352585516353510e-35,0.000000000000000000e+00,0.000000000000000000e+00,1.608528819347071481e-01
6.360053034841663089e-35,0.000000000000000000e+00,0.000000000000000000e+00,1.172617509213961240e-01
5.151642958221796495e-35,0.000000000000000000e+00,0.000000000000000000e+00,9.498201824633085988e-02
3.440154667554756753e-35,0.000000000000000000e+00,0.000000000000000000e+00,6.924192663565865991e-02
2.187278487864789931e-35,0.000000000000000000e+00,0.000000000000000000e+00,5.608602771595590231e-02
1.339057647818421795e-35,0.000000000000000000e+00,0.000000000000000000e+00,4.088676591587464548e-02
5.992467926048558745e-36,2.541865828329000626e-02,0.000000000000000000e+00,3.311834752661711040e-02
5.992467926050182450e-36,2.541865828329000626e-02,0.000000000000000000e+00,2.414327534690387245e-02
2.838537438656998361e-36,2.541865828329000626e-02,0.000000000000000000e+00,1.955607621368431193e-02
2.063963045802396158e-48,0.000000000000000000e+00,0.000000000000000000e+00,1.425639833775653280e-02
9.236519707734471842e-49,0.000000000000000000e+00,0.000000000000000000e+00,1.154768265358279040e-02
